Best Validation Dice: 0.8036767578125
Best Validation Loss: 0.698591947555542
Total Epochs: 4103

Epoch, Train Loss, Validation Loss, Train Dice, Validation Dice
2578, 1.009933, 0.792478, 0.661835, 0.773571
2579, 0.998375, 0.831687, 0.662259, 0.763009
2580, 1.003995, 0.821634, 0.665350, 0.768917
2581, 0.986323, 0.858587, 0.671415, 0.749011
2582, 1.015583, 0.824217, 0.658409, 0.767980
2583, 0.990147, 0.807113, 0.667984, 0.774041
2584, 1.013268, 0.792506, 0.658851, 0.765799
2585, 1.011162, 0.858077, 0.659536, 0.756757
2586, 0.990191, 0.824218, 0.670573, 0.766546
2587, 0.995554, 0.837633, 0.665357, 0.764138
2588, 0.982035, 0.836460, 0.673030, 0.763930
2589, 0.991727, 0.788977, 0.668833, 0.778774
2590, 0.992448, 0.771109, 0.667568, 0.782552
2591, 0.990431, 0.927815, 0.665944, 0.736473
2592, 1.006992, 0.834657, 0.665564, 0.765357
2593, 0.994813, 0.813527, 0.661322, 0.773657
2594, 1.007106, 0.793136, 0.659564, 0.779637
2595, 0.994577, 0.803113, 0.664878, 0.773178
2596, 0.996495, 0.850767, 0.665020, 0.757872
2597, 0.997058, 0.804553, 0.664647, 0.772939
2598, 0.985998, 0.785357, 0.668802, 0.782681
2599, 0.990338, 0.864435, 0.663575, 0.753099
2600, 0.998233, 0.845754, 0.667812, 0.753949
2601, 1.008936, 0.825709, 0.662008, 0.771146
2602, 0.982209, 0.793495, 0.670542, 0.777486
2603, 1.008854, 0.807466, 0.659470, 0.770938
2604, 0.983709, 0.848718, 0.670906, 0.756257
2605, 1.010643, 0.856986, 0.661066, 0.751900
2606, 0.998033, 0.812687, 0.666859, 0.773797
2607, 0.976189, 0.822104, 0.672795, 0.762366
2608, 0.988098, 0.786556, 0.668970, 0.781358
2609, 1.004728, 0.841338, 0.665951, 0.761917
2610, 0.994460, 0.830491, 0.667608, 0.761376
2611, 0.982132, 0.769743, 0.670932, 0.784926
2612, 0.989250, 0.811350, 0.667848, 0.773279
2613, 0.994780, 0.814003, 0.669224, 0.769143
2614, 0.978789, 0.844986, 0.670637, 0.760462
2615, 0.981450, 0.804172, 0.675445, 0.774744
2616, 0.990785, 0.777711, 0.665591, 0.781678
2617, 1.006834, 0.849984, 0.663085, 0.757837
2618, 0.971801, 0.821219, 0.674040, 0.762760
2619, 1.007171, 0.809486, 0.663720, 0.775295
2620, 0.987208, 0.813190, 0.667703, 0.771621
2621, 0.987148, 0.798469, 0.668683, 0.778017
2622, 0.996952, 0.791510, 0.665603, 0.772936
2623, 0.996584, 0.813022, 0.667862, 0.774318
2624, 0.984731, 0.811298, 0.671484, 0.769067
2625, 0.994727, 0.807680, 0.664769, 0.773421
2626, 0.998680, 0.799607, 0.667919, 0.779551
2627, 0.967993, 0.840159, 0.675964, 0.761460
2628, 0.982279, 0.805127, 0.671336, 0.773551
2629, 0.983810, 0.841365, 0.671547, 0.761665
2630, 0.972458, 0.843898, 0.675149, 0.759576
2631, 0.984157, 0.775053, 0.671632, 0.776136
2632, 0.997615, 0.827379, 0.667842, 0.768960
2633, 0.998244, 0.859151, 0.662816, 0.756359
2634, 1.001564, 0.814615, 0.666505, 0.765482
2635, 1.009245, 0.817029, 0.659722, 0.771555
2636, 0.980611, 0.799515, 0.672031, 0.776824
2637, 0.973481, 0.794785, 0.675472, 0.779002
2638, 0.983300, 0.855964, 0.669807, 0.757278
2639, 0.975545, 0.812802, 0.672549, 0.772860
2640, 0.988296, 0.860837, 0.667969, 0.756191
2641, 0.985595, 0.785963, 0.667812, 0.775986
2642, 1.014544, 0.822093, 0.653166, 0.769534
2643, 1.011826, 0.799234, 0.661433, 0.775800
2644, 1.001830, 0.812034, 0.664076, 0.764969
2645, 1.008071, 0.890019, 0.659837, 0.747132
2646, 0.993643, 0.822281, 0.667553, 0.769369
2647, 0.988887, 0.791823, 0.670494, 0.776202
2648, 1.003613, 0.800271, 0.663393, 0.773244
2649, 0.996369, 0.861885, 0.666346, 0.755678
2650, 0.984993, 0.800217, 0.667878, 0.773404
2651, 1.001065, 0.800720, 0.666744, 0.771151
2652, 0.991067, 0.842777, 0.670508, 0.765370
2653, 0.972953, 0.845062, 0.671899, 0.753812
2654, 0.981322, 0.773686, 0.672811, 0.785695
2655, 0.965006, 0.795433, 0.677679, 0.779921
2656, 0.984147, 0.800570, 0.674279, 0.774863
2657, 0.953094, 0.805632, 0.681169, 0.774762
2658, 0.993193, 0.825909, 0.668524, 0.768724
2659, 0.994276, 0.790187, 0.671688, 0.779076
2660, 0.999046, 0.789961, 0.661772, 0.779162
2661, 0.988757, 0.804706, 0.667658, 0.766482
2662, 0.992678, 0.823001, 0.669380, 0.768173
2663, 0.990975, 0.841580, 0.669096, 0.757646
2664, 1.013923, 0.788323, 0.655623, 0.772781
2665, 0.991814, 0.810655, 0.666940, 0.771845
2666, 0.995594, 0.879895, 0.666810, 0.746177
2667, 1.011145, 0.809779, 0.662178, 0.770908
2668, 0.995582, 0.801792, 0.666480, 0.773007
2669, 1.016091, 0.874856, 0.655972, 0.741663
2670, 0.980865, 0.811481, 0.673677, 0.769191
2671, 0.973662, 0.790054, 0.675906, 0.780637
2672, 0.995423, 0.860847, 0.666248, 0.751382
2673, 0.999091, 0.869601, 0.664147, 0.750037
2674, 0.981997, 0.759065, 0.671109, 0.787815
2675, 1.007480, 0.814579, 0.665004, 0.769298
2676, 0.992631, 0.848325, 0.667680, 0.760563
2677, 0.995270, 0.836866, 0.663804, 0.759936
2678, 0.989060, 0.800685, 0.668877, 0.777545
2679, 0.989268, 0.784908, 0.669403, 0.779393
2680, 0.992979, 0.888512, 0.665385, 0.746784
2681, 0.994441, 0.843679, 0.668163, 0.760942
2682, 0.983491, 0.764226, 0.675111, 0.786264
2683, 0.971288, 0.813429, 0.675890, 0.769745
2684, 0.978544, 0.818065, 0.673917, 0.768541
2685, 0.978891, 0.779170, 0.672354, 0.781219
2686, 0.981458, 0.859602, 0.672536, 0.749034
2687, 0.989606, 0.811317, 0.667445, 0.774673
2688, 0.977004, 0.797191, 0.673210, 0.778159
2689, 0.993272, 0.805816, 0.672638, 0.775851
2690, 0.988315, 0.781039, 0.667255, 0.782407
2691, 1.012611, 0.770240, 0.662840, 0.786142
2692, 0.965520, 0.865127, 0.681977, 0.750105
2693, 0.984530, 0.775799, 0.672463, 0.786744
2694, 0.971669, 0.829015, 0.675167, 0.763222
2695, 0.974974, 0.865497, 0.672624, 0.753507
2696, 0.986603, 0.795853, 0.671745, 0.775557
2697, 0.999337, 0.779367, 0.667568, 0.781747
2698, 1.007837, 0.820396, 0.661378, 0.770456
2699, 0.964261, 0.857024, 0.677410, 0.752995
2700, 0.978322, 0.769539, 0.675486, 0.787373
2701, 0.983334, 0.794693, 0.668874, 0.773256
2702, 1.006365, 0.793358, 0.662898, 0.776892
2703, 1.008306, 0.880727, 0.663313, 0.747960
2704, 0.999953, 0.790966, 0.666855, 0.776054
2705, 0.981247, 0.801984, 0.672645, 0.778439
2706, 0.984175, 0.784559, 0.672517, 0.778786
2707, 0.973047, 0.774594, 0.673638, 0.786030
2708, 0.976603, 0.818017, 0.669303, 0.768709
2709, 0.985567, 0.885222, 0.672137, 0.742854
2710, 0.991180, 0.812260, 0.667378, 0.775290
2711, 0.987131, 0.811406, 0.672530, 0.772340
2712, 0.977756, 0.805009, 0.671774, 0.771123
2713, 0.992226, 0.788594, 0.668589, 0.776631
2714, 0.991336, 0.812518, 0.667875, 0.773711
2715, 0.969224, 0.810641, 0.674308, 0.770123
2716, 0.998972, 0.797310, 0.666283, 0.774495
2717, 0.991160, 0.790545, 0.670264, 0.778210
2718, 0.988789, 0.829686, 0.664573, 0.765192
2719, 0.989663, 0.824232, 0.668862, 0.767190
2720, 0.975116, 0.788789, 0.670934, 0.780645
2721, 0.981120, 0.784367, 0.673414, 0.780498
2722, 0.969743, 0.779809, 0.675698, 0.782453
2723, 0.969648, 0.806088, 0.676561, 0.776202
2724, 0.988067, 0.784695, 0.667358, 0.781209
2725, 0.982207, 0.796105, 0.668471, 0.777641
2726, 0.983418, 0.797251, 0.672873, 0.779419
2727, 0.993836, 0.787094, 0.667409, 0.779893
2728, 0.990287, 0.803429, 0.666710, 0.774950
2729, 0.984341, 0.823654, 0.669397, 0.763257
2730, 0.987684, 0.814729, 0.665315, 0.774216
2731, 0.958520, 0.788895, 0.682562, 0.781711
2732, 0.970772, 0.835779, 0.676801, 0.759827
2733, 0.981940, 0.793157, 0.668177, 0.778515
2734, 0.985394, 0.773868, 0.669871, 0.785627
2735, 0.996334, 0.789859, 0.667323, 0.774917
2736, 0.994185, 0.813896, 0.666675, 0.768579
2737, 0.977341, 0.794266, 0.668970, 0.782054
2738, 0.975532, 0.801394, 0.674747, 0.771268
2739, 1.005749, 0.806754, 0.663290, 0.771850
2740, 0.974636, 0.766294, 0.673634, 0.785769
2741, 0.991031, 0.791324, 0.667092, 0.777552
2742, 0.975288, 0.802489, 0.671086, 0.774252
2743, 1.007531, 0.842167, 0.663987, 0.759355
2744, 0.980715, 0.804710, 0.671671, 0.775666
2745, 0.978940, 0.797603, 0.671914, 0.775976
2746, 0.990616, 0.844684, 0.666997, 0.763504
2747, 0.971347, 0.833884, 0.674552, 0.761183
2748, 0.993457, 0.770019, 0.665066, 0.787066
2749, 1.001427, 0.770706, 0.663083, 0.785606
2750, 0.986822, 0.818283, 0.672743, 0.769232
2751, 0.978988, 0.807656, 0.672406, 0.772053
2752, 0.992931, 0.783752, 0.668244, 0.780180
2753, 0.985806, 0.857215, 0.671632, 0.756069
2754, 0.983175, 0.756537, 0.673593, 0.788871
2755, 0.979672, 0.787750, 0.672815, 0.778923
2756, 0.961907, 0.810766, 0.680626, 0.772543
2757, 0.988148, 0.780857, 0.668874, 0.778116
2758, 0.974385, 0.774556, 0.673454, 0.784332
2759, 0.989763, 0.832468, 0.667817, 0.765271
2760, 1.005601, 0.845279, 0.662988, 0.760437
2761, 0.999136, 0.842011, 0.662114, 0.752931
2762, 0.997436, 0.798075, 0.662722, 0.775318
2763, 0.998198, 0.849532, 0.663395, 0.760693
2764, 0.981644, 0.783186, 0.671481, 0.780480
2765, 0.984210, 0.816603, 0.671795, 0.770202
2766, 0.987457, 0.769656, 0.666643, 0.784791
2767, 0.966495, 0.783368, 0.680172, 0.780609
2768, 1.002362, 0.805385, 0.660118, 0.773239
2769, 0.991958, 0.767822, 0.670815, 0.784583
2770, 0.994774, 0.816078, 0.667454, 0.773993
2771, 1.002121, 0.796112, 0.672579, 0.774127
2772, 0.979598, 0.790104, 0.671568, 0.777164
2773, 0.971920, 0.828742, 0.675918, 0.765822
2774, 0.967923, 0.803280, 0.677035, 0.777547
2775, 0.964835, 0.788458, 0.678666, 0.778636
2776, 0.984344, 0.782091, 0.669488, 0.778304
2777, 0.980657, 0.826199, 0.674041, 0.767127
2778, 0.956254, 0.797253, 0.680618, 0.776679
2779, 0.989225, 0.792072, 0.667213, 0.771550
2780, 1.004046, 0.797671, 0.666280, 0.774361
2781, 0.995616, 0.853926, 0.668606, 0.759522
2782, 1.005660, 0.768763, 0.661838, 0.787846
2783, 0.982055, 0.772792, 0.668843, 0.782783
2784, 0.996304, 0.807498, 0.666425, 0.774300
2785, 0.959707, 0.813195, 0.678381, 0.764078
2786, 0.978671, 0.781753, 0.678641, 0.780348
2787, 0.982427, 0.842310, 0.671998, 0.757113
2788, 0.977701, 0.748962, 0.671286, 0.790309
2789, 0.968017, 0.858136, 0.676129, 0.752611
2790, 0.990772, 0.804212, 0.664843, 0.770123
2791, 0.987770, 0.746933, 0.668478, 0.790639
2792, 0.967819, 0.855956, 0.672618, 0.754881
2793, 0.989643, 0.837070, 0.666823, 0.765185
2794, 0.980245, 0.790201, 0.671303, 0.779289
2795, 0.967731, 0.771012, 0.675859, 0.784809
2796, 0.977887, 0.823464, 0.674310, 0.765642
2797, 0.985284, 0.806372, 0.668745, 0.776191
2798, 0.983987, 0.838207, 0.669297, 0.765309
2799, 0.984631, 0.785934, 0.673989, 0.778436
2800, 0.984052, 0.793374, 0.672906, 0.776031
2801, 0.970804, 0.798183, 0.675544, 0.773246
2802, 0.974746, 0.807105, 0.671832, 0.776961
2803, 0.965178, 0.780231, 0.673502, 0.776958
2804, 0.969236, 0.803320, 0.673563, 0.773127
2805, 0.979280, 0.791431, 0.670735, 0.781892
2806, 0.973953, 0.793547, 0.673181, 0.777946
2807, 0.971002, 0.801839, 0.673964, 0.774307
2808, 0.986430, 0.787912, 0.667156, 0.779794
2809, 1.008195, 0.792293, 0.663401, 0.775328
2810, 0.998524, 0.848880, 0.663731, 0.759037
2811, 0.986653, 0.838350, 0.669662, 0.767355
2812, 0.992357, 0.783837, 0.667028, 0.781815
2813, 0.977023, 0.791569, 0.670240, 0.777514
2814, 0.976335, 0.875886, 0.675096, 0.749219
2815, 0.981738, 0.770408, 0.669261, 0.785124
2816, 0.988554, 0.797815, 0.673001, 0.776318
2817, 0.980641, 0.789453, 0.672198, 0.777728
2818, 0.981139, 0.806270, 0.668115, 0.771641
2819, 1.002440, 0.804562, 0.664922, 0.777123
2820, 0.992399, 0.801095, 0.664017, 0.772695
2821, 0.980642, 0.787249, 0.673862, 0.772406
2822, 1.019555, 0.786329, 0.659454, 0.782455
2823, 0.972816, 0.795279, 0.674120, 0.778065
2824, 0.962662, 0.802251, 0.675830, 0.773195
2825, 0.969851, 0.777321, 0.674380, 0.784342
2826, 0.981657, 0.765139, 0.668520, 0.787729
2827, 0.987758, 0.815190, 0.669386, 0.764755
2828, 0.984334, 0.811307, 0.668897, 0.773211
2829, 0.968981, 0.845172, 0.676894, 0.758984
2830, 0.976247, 0.786024, 0.673835, 0.780358
2831, 0.974651, 0.790055, 0.672775, 0.780122
2832, 0.980587, 0.803343, 0.673497, 0.773962
2833, 0.984324, 0.839359, 0.669569, 0.768582
2834, 0.972859, 0.809913, 0.677383, 0.771136
2835, 0.988853, 0.788454, 0.671338, 0.781196
2836, 0.973007, 0.821160, 0.674085, 0.769471
2837, 0.963067, 0.776027, 0.677041, 0.783506
2838, 0.979687, 0.836514, 0.667625, 0.759619
2839, 0.966906, 0.785982, 0.676197, 0.782689
2840, 0.983093, 0.800706, 0.669938, 0.775729
2841, 0.988945, 0.803288, 0.670255, 0.768044
2842, 0.974084, 0.858500, 0.675328, 0.754513
2843, 0.999170, 0.790875, 0.664925, 0.777824
2844, 0.979238, 0.835171, 0.672440, 0.761978
2845, 0.990980, 0.803762, 0.665657, 0.769559
2846, 0.966805, 0.796654, 0.676960, 0.777334
2847, 0.974727, 0.839976, 0.675744, 0.766165
2848, 0.995586, 0.775109, 0.665570, 0.782148
2849, 0.949924, 0.851085, 0.683971, 0.768209
2850, 0.973727, 0.786492, 0.672517, 0.781171
2851, 0.962474, 0.802700, 0.681367, 0.774099
2852, 0.991549, 0.797613, 0.666031, 0.776499
2853, 0.978235, 0.791497, 0.674677, 0.776242
2854, 0.980278, 0.800748, 0.674733, 0.775937
2855, 0.990237, 0.868057, 0.666794, 0.754884
2856, 0.980174, 0.818251, 0.671563, 0.767102
2857, 0.972541, 0.783146, 0.675901, 0.777720
2858, 0.982568, 0.799721, 0.669844, 0.777210
2859, 0.991032, 0.784290, 0.665583, 0.779388
2860, 0.985405, 0.806719, 0.668690, 0.771288
2861, 0.967603, 0.788531, 0.673968, 0.777730
2862, 0.962857, 0.803045, 0.680873, 0.765621
2863, 0.985474, 0.825221, 0.673457, 0.767279
2864, 0.996389, 0.773894, 0.667778, 0.778631
2865, 0.979311, 0.767332, 0.673816, 0.787518
2866, 0.976926, 0.845963, 0.671308, 0.761726
2867, 0.969992, 0.805338, 0.674280, 0.768333
2868, 0.981585, 0.812744, 0.666605, 0.773642
2869, 1.002431, 0.793653, 0.666057, 0.776829
2870, 0.978377, 0.795661, 0.670437, 0.772748
2871, 0.993823, 0.761773, 0.663482, 0.788864
2872, 0.987194, 0.784591, 0.669073, 0.781673
2873, 0.961769, 0.815266, 0.681379, 0.765799
2874, 0.955536, 0.805129, 0.683189, 0.776864
2875, 0.955412, 0.779981, 0.679330, 0.780277
2876, 0.967835, 0.791134, 0.676773, 0.779144
2877, 0.973597, 0.820246, 0.671812, 0.766017
2878, 0.971197, 0.812720, 0.676660, 0.771060
2879, 0.978121, 0.776451, 0.671092, 0.782547
2880, 0.974680, 0.774686, 0.674797, 0.783900
2881, 0.962131, 0.841620, 0.679816, 0.760533
2882, 0.971017, 0.778480, 0.676322, 0.778233
2883, 0.991643, 0.838427, 0.669302, 0.764022
2884, 0.974012, 0.787368, 0.675038, 0.778169
2885, 0.988424, 0.819845, 0.669079, 0.767089
2886, 0.976927, 0.788582, 0.672039, 0.782402
2887, 0.969396, 0.786147, 0.669304, 0.778962
2888, 0.976543, 0.818783, 0.673795, 0.772985
2889, 0.961463, 0.823271, 0.678092, 0.765484
2890, 0.989119, 0.803386, 0.666912, 0.778484
2891, 0.962724, 0.800895, 0.676794, 0.774216
2892, 0.986742, 0.815633, 0.668955, 0.770458
2893, 0.970182, 0.772086, 0.675775, 0.783687
2894, 0.996683, 0.801673, 0.664662, 0.773998
2895, 0.985734, 0.804926, 0.670201, 0.770341
2896, 0.980010, 0.779626, 0.669346, 0.782204
2897, 0.978146, 0.762300, 0.672906, 0.787879
2898, 0.985029, 0.814613, 0.672236, 0.764045
2899, 0.995975, 0.824872, 0.664666, 0.766266
2900, 1.016755, 0.864579, 0.657643, 0.749044
2901, 0.979776, 0.823617, 0.673032, 0.770671
2902, 0.977042, 0.777229, 0.671108, 0.777364
2903, 0.964093, 0.753890, 0.674698, 0.787097
2904, 0.972421, 0.801606, 0.672010, 0.778903
2905, 0.977405, 0.804949, 0.672935, 0.771146
2906, 0.964457, 0.787289, 0.675846, 0.775574
2907, 0.975890, 0.796997, 0.674328, 0.775887
2908, 0.970033, 0.773079, 0.673400, 0.785091
2909, 0.987439, 0.792558, 0.667329, 0.772936
2910, 0.981440, 0.762579, 0.673497, 0.789862
2911, 0.975690, 0.855607, 0.673497, 0.753375
2912, 0.981187, 0.768695, 0.668483, 0.785891
2913, 0.973243, 0.752140, 0.671893, 0.786015
2914, 0.962024, 0.784569, 0.679951, 0.778304
2915, 0.972704, 0.802601, 0.675037, 0.777519
2916, 0.970383, 0.795843, 0.677092, 0.776120
2917, 0.972729, 0.818546, 0.672886, 0.771083
2918, 0.971581, 0.802972, 0.675673, 0.772342
2919, 0.974908, 0.813781, 0.671885, 0.773251
2920, 0.973204, 0.759144, 0.674443, 0.786482
2921, 0.971518, 0.837417, 0.676373, 0.755691
2922, 0.962128, 0.820261, 0.675936, 0.768488
2923, 0.978456, 0.787601, 0.675416, 0.782415
2924, 0.965524, 0.780395, 0.675152, 0.779490
2925, 0.967463, 0.791155, 0.678256, 0.777651
2926, 0.976681, 0.758170, 0.674285, 0.785690
2927, 0.982250, 0.779555, 0.668508, 0.782526
2928, 0.982081, 0.807860, 0.669087, 0.769839
2929, 0.962991, 0.758503, 0.677093, 0.788871
2930, 0.974910, 0.757971, 0.671902, 0.785454
2931, 0.969904, 0.793505, 0.675892, 0.775963
2932, 0.967794, 0.809477, 0.678217, 0.773398
2933, 0.986238, 0.772756, 0.668658, 0.783849
2934, 0.960731, 0.762164, 0.673720, 0.790560
2935, 0.954985, 0.851458, 0.681188, 0.762092
2936, 0.976970, 0.834985, 0.671525, 0.762041
2937, 0.976359, 0.795425, 0.672908, 0.774320
2938, 0.996693, 0.770032, 0.665599, 0.787213
2939, 0.973298, 0.768129, 0.676396, 0.787272
2940, 0.959833, 0.791901, 0.676517, 0.779792
2941, 0.979770, 0.789360, 0.665754, 0.775932
2942, 0.984123, 0.932976, 0.674188, 0.733263
2943, 0.962609, 0.787269, 0.676215, 0.779114
2944, 0.968251, 0.764420, 0.674929, 0.788341
2945, 0.971551, 0.788930, 0.678235, 0.776646
2946, 0.954256, 0.830459, 0.682772, 0.764045
2947, 0.978509, 0.758043, 0.673115, 0.791190
2948, 0.956805, 0.760135, 0.684439, 0.788145
2949, 0.962635, 0.769885, 0.675702, 0.787229
2950, 0.981016, 0.808932, 0.670587, 0.772837
2951, 0.961998, 0.768622, 0.677218, 0.787269
2952, 0.972439, 0.810381, 0.674806, 0.775046
2953, 0.970673, 0.813274, 0.675692, 0.769171
2954, 0.979828, 0.760126, 0.673253, 0.789521
2955, 0.972348, 0.841662, 0.674127, 0.765972
2956, 0.973063, 0.861746, 0.673165, 0.752604
2957, 0.997345, 0.760323, 0.661814, 0.785817
2958, 0.973877, 0.770836, 0.674167, 0.784065
2959, 0.967962, 0.844605, 0.675885, 0.761823
2960, 0.982709, 0.783544, 0.670293, 0.781790
2961, 0.967355, 0.768143, 0.677704, 0.786515
2962, 0.928788, 0.794884, 0.691347, 0.776471
2963, 0.958202, 0.753584, 0.678432, 0.789613
2964, 0.965579, 0.810573, 0.679655, 0.773980
2965, 0.965409, 0.798496, 0.679424, 0.777659
2966, 0.994657, 0.820950, 0.667170, 0.767564
2967, 0.985528, 0.757301, 0.668579, 0.792645
2968, 0.962304, 0.841247, 0.677668, 0.759528
2969, 0.982635, 0.847175, 0.668612, 0.758542
2970, 0.984350, 0.781356, 0.669198, 0.783816
2971, 0.953158, 0.788471, 0.679831, 0.780439
2972, 0.979389, 0.777289, 0.674712, 0.782785
2973, 0.963322, 0.803166, 0.678698, 0.772903
2974, 0.968532, 0.751969, 0.677257, 0.790824
2975, 0.972553, 0.801408, 0.675855, 0.777154
2976, 0.977870, 0.793894, 0.669672, 0.777189
2977, 0.968771, 0.797635, 0.674011, 0.771832
2978, 0.970797, 0.799909, 0.674142, 0.776270
2979, 0.974219, 0.818191, 0.672863, 0.769986
2980, 0.968015, 0.791374, 0.674255, 0.781160
2981, 0.977366, 0.792784, 0.672452, 0.777451
2982, 0.967835, 0.768865, 0.676047, 0.786477
2983, 0.962939, 0.776395, 0.678853, 0.787406
2984, 0.973142, 0.851951, 0.672926, 0.755153
2985, 0.965860, 0.792524, 0.678112, 0.779182
2986, 0.977493, 0.762128, 0.675153, 0.787429
2987, 0.977128, 0.826454, 0.671557, 0.765243
2988, 0.978331, 0.775744, 0.673890, 0.787069
2989, 0.968054, 0.798403, 0.676075, 0.771837
2990, 0.974051, 0.774843, 0.673085, 0.787475
2991, 0.975512, 0.803614, 0.675289, 0.773729
2992, 0.975022, 0.794809, 0.674672, 0.780556
2993, 0.961529, 0.759094, 0.677111, 0.789605
2994, 0.958783, 0.778173, 0.679819, 0.783687
2995, 0.955251, 0.826955, 0.681424, 0.770161
2996, 0.958187, 0.774712, 0.679015, 0.784837
2997, 0.973743, 0.774534, 0.670678, 0.781270
2998, 0.968673, 0.802664, 0.679503, 0.773904
2999, 0.960682, 0.820460, 0.683017, 0.772022
3000, 0.993733, 0.770450, 0.664866, 0.785741
3001, 0.976283, 0.790199, 0.673547, 0.782247
3002, 0.965215, 0.789695, 0.676570, 0.777408
3003, 0.971759, 0.815166, 0.675975, 0.774655
3004, 0.961035, 0.789482, 0.675726, 0.779081
3005, 0.965549, 0.783292, 0.676846, 0.780937
3006, 0.964582, 0.795316, 0.675454, 0.772736
3007, 0.966346, 0.754903, 0.673653, 0.791228
3008, 0.956171, 0.781595, 0.679367, 0.782658
3009, 0.982610, 0.794057, 0.671546, 0.774538
3010, 0.976424, 0.801214, 0.672822, 0.776905
3011, 0.987119, 0.799855, 0.670857, 0.774810
3012, 0.975326, 0.802016, 0.670749, 0.774495
3013, 0.977090, 0.804409, 0.670453, 0.775684
3014, 0.954800, 0.820537, 0.679645, 0.765598
3015, 0.979403, 0.822254, 0.670941, 0.768600
3016, 0.959127, 0.761651, 0.677367, 0.790644
3017, 0.977067, 0.762456, 0.669232, 0.786378
3018, 0.981017, 0.775731, 0.669343, 0.784314
3019, 0.988670, 0.774473, 0.669984, 0.779053
3020, 0.970925, 0.803271, 0.675702, 0.778423
3021, 0.990482, 0.792269, 0.667729, 0.780462
3022, 0.968639, 0.798801, 0.675767, 0.777207
3023, 0.974273, 0.859950, 0.673876, 0.752784
3024, 0.986079, 0.809312, 0.670116, 0.774183
3025, 0.973626, 0.751933, 0.676992, 0.792779
3026, 0.969919, 0.773153, 0.674764, 0.783552
3027, 0.959264, 0.797669, 0.684689, 0.775310
3028, 0.977921, 0.817345, 0.668076, 0.768341
3029, 0.984608, 0.841813, 0.670269, 0.764149
3030, 0.979719, 0.748659, 0.671105, 0.788430
3031, 0.961613, 0.790669, 0.675049, 0.776854
3032, 0.953389, 0.779797, 0.680292, 0.784525
3033, 0.971284, 0.795321, 0.674867, 0.779198
3034, 0.964937, 0.818250, 0.679027, 0.773094
3035, 0.985971, 0.769789, 0.670615, 0.786523
3036, 0.984569, 0.777792, 0.671692, 0.783311
3037, 0.963906, 0.799337, 0.675887, 0.777857
3038, 0.979859, 0.810133, 0.672837, 0.772555
3039, 0.958286, 0.794099, 0.680067, 0.777664
3040, 0.961179, 0.810650, 0.678610, 0.771344
3041, 0.965324, 0.836595, 0.676301, 0.765423
3042, 0.970287, 0.781577, 0.676806, 0.782369
3043, 0.972415, 0.770537, 0.675161, 0.785520
3044, 0.963073, 0.842699, 0.677876, 0.760269
3045, 0.977078, 0.806677, 0.670351, 0.771946
3046, 0.994931, 0.760977, 0.668517, 0.785967
3047, 0.974581, 0.827041, 0.673558, 0.763874
3048, 0.975993, 0.787649, 0.670908, 0.779226
3049, 0.959335, 0.772449, 0.681048, 0.786266
3050, 0.968860, 0.789311, 0.678298, 0.777905
3051, 0.955063, 0.808912, 0.678706, 0.773170
3052, 0.970186, 0.785123, 0.674348, 0.781036
3053, 0.958874, 0.761408, 0.680360, 0.787886
3054, 0.963334, 0.786756, 0.676603, 0.778159
3055, 0.967130, 0.802571, 0.675199, 0.772172
3056, 0.998782, 0.790247, 0.669442, 0.781610
3057, 0.968684, 0.769202, 0.678336, 0.783113
3058, 0.961641, 0.773982, 0.677169, 0.781993
3059, 0.983696, 0.823268, 0.673902, 0.764646
3060, 0.977352, 0.845640, 0.670706, 0.764433
3061, 0.975420, 0.777902, 0.670126, 0.784037
3062, 0.963114, 0.808585, 0.675945, 0.774742
